JK,Code,Name,Industry,Market cap.,Amplitude,P/E,Turnover Ratio
,01657,SG GROUP HLDGS,Outfits,248640000,0,-15.146,0.00006
,01532,CHINA PARTYTIME,Outfits,214565000,0.06086,-8.067,0.00002
,01520,VIRTUAL MIND,Outfits,224575000,0,-2.368,0
,01425,JUSTIN ALLEN H,Outfits,737500000,0.01724,4.214,0.00283
,01388,EMBRY HOLDINGS,Outfits,139397000,0.0147,-1.93,0.00016
,01346,LEVER STYLE,Outfits,530453000,0,4.346,0.0001
,01247,MIKO INTL,Outfits,255524000,0.02836,-18.267,0.0064
,01234,CHINA LILANG,Outfits,5508000000,0.04415,9.407,0.00195
,01146,CH OUTFITTERS,Outfits,337654000,0.07,-2.13,0.00003
,01025,KNT HOLDINGS,Outfits,55600000,0.14492,-1.784,0.0041
,00918,STATE EN ASSETS,Outfits,779848000,0.02777,-31.818,0.00009
,00844,GREATIME INTL,Outfits,210093000,0,-141.667,0
,00709,GIORDANO INT'L,Outfits,3054000000,0.01604,8.873,0.00248
,00643,CARRY WEALTH,Outfits,183568000,0,-20.4,0
,00608,HIGH FASHION,Outfits,452310000,0,3.978,0
,00592,BOSSINI INT'L,Outfits,372145000,0,-1.672,0
,00540,SPEEDY GLOBAL,Outfits,51600000,0,-10.75,0.00009
,00533,GOLDLION HOLD,Outfits,973844000,0,8.403,0
,00518,TUNGTEX (HOLD),Outfits,106452000,0.01632,5.364,0.00227
,00458,TRISTATE HOLD,Outfits,767334000,0,4.483,0
,00375,YGM TRADING,Outfits,192402000,0.05454,-37.419,0.00063
,00333,TOP FORM INT'L,Outfits,102358000,0,-1.21,0
,00330,ESPRIT HOLDINGS,Outfits,478408000,0.07065,-0.205,0.00103
,00311,LUEN THAI,Outfits,191310000,0,-4.111,0
,00294,YANGTZEKIANG,Outfits,277042000,0,-5.751,0
,00130,MOISELLE INT'L,Outfits,43190000,0,-1.007,0
,00122,CROCODILE,Outfits,159187000,0.02654,-1.455,0
,06110,TOPSPORTS,Outfitters,27595000000,0.03679,11.323,0.00234
,03813,POU SHENG INT'L,Outfitters,3196000000,0.03278,5.882,0.00003
,02528,FW FASHION INT,Outfitters,99600000,0.00401,-5.929,0.00007
,02420,ZIBUYU,Outfitters,1990000000,0.0401,-6.78,0.00029
,01817,MULSANNE GROUP,Outfitters,1121000000,0,25.652,0
,01223,SYMPHONY HOLD,Outfitters,2409000000,0.01234,-11.739,0.00008
,00483,BAUHAUS INT'L,Outfitters,132257000,0,2.88,0.00002
,00128,ENM HOLDINGS,Outfitters,594237000,0.02702,-30,0.00042
,09985,WL DELICIOUS,Packaged Food,14718000000,0.0858,15.157,0.00036
,08496,GLOBAL UIN,Packaged Food,75860000,0,-2.689,0
,08491,COOL LINK,Packaged Food,175387000,0,-27.5,0.00001
,08476,OCEAN ONE HLDG,Packaged Food,630000000,0.1036,15.411,0.0009
,08413,ASIA GROCERY,Packaged Food,171976000,0.13793,-37,0.00148
,08362,WINNING TOWER,Packaged Food,75600000,0,-27,0.00001
,02517,GUOQUAN,Packaged Food,11292000000,0.07299,42.813,0.00057
,02411,PAGODA GP,Packaged Food,4496000000,0.07692,11.275,0.00065
,02321,SWANGCHAICHUAN,Packaged Food,370056000,0,8.043,0
,02147,ZHENGWEI GROUP,Packaged Food,82560000,0.15463,1.103,0.0234
,01927,JIUJIUWANG,Packaged Food,119592000,0,21.571,0
,01837,NATURAL FOOD IH,Packaged Food,1204000000,0,7.143,0.00009
,01767,TS WONDERS,Packaged Food,219000000,0,6.844,0.00002
,01705,B & S INTL HLDG,Packaged Food,158000000,0,5.725,0.00027
,01676,GAODI HOLDINGS,Packaged Food,208800000,0.04166,-1.747,0.03694
,01583,QINQIN FOODS,Packaged Food,672036000,0.04545,-296.667,0
,01497,YAN PALACE,Packaged Food,3896000000,0.0508,17.547,0.00092
,01475,NISSIN FOODS,Packaged Food,5062000000,0.01016,15.348,0.00078
,01458,ZHOU HEI YA,Packaged Food,4073000000,0.02285,31.818,0.00154
,01285,JIASHILI GP,Packaged Food,543650000,0,7.706,0
,01262,LABIXIAOXIN,Packaged Food,152832000,0,-1.322,0.00001
,01259,PROSPER FUTURE,Packaged Food,182884000,0,-4.824,0
,01152,MOMENTUM FIN,Packaged Food,123732000,0.10833,6,0.00036
,00834,KANGDA FOOD,Packaged Food,87888000,0,-9.667,0
,00831,CR ASIA,Packaged Food,474224000,0.04918,8.243,0.00003
,00829,SHENGUAN HLDGS,Packaged Food,872230000,0,24.545,0.00013
,00374,FOUR SEAS MER,Packaged Food,960554000,0,23.585,0
,00288,WH GROUP,Packaged Food,65049000000,0.02307,13.238,0.00197
,00197,HENG TAI,Packaged Food,51222000,0.03225,-0.408,0.00038
,00151,WANT WANT CHINA,Packaged Food,48901000000,0.02816,12.699,0.00104
,00142,FIRST PACIFIC,Packaged Food,15106000000,0.0169,3.857,0.00181
,00060,HK FOOD INV,Packaged Food,142772000,0,137.5,0
,03363,ZHENGYE INT'L,Paper and Paper Products,227500000,0,-11.667,0
,02689,ND PAPER,Paper and Paper Products,16517000000,0.03631,-6.388,0.00313
,02320,HOP FUNG GROUP,Paper and Paper Products,68682000,0,-0.683,0
,02314,LEE & MAN PAPER,Paper and Paper Products,10609000000,0.03719,10.082,0.00129
,02002,SUNSHINE PAPER,Paper and Paper Products,2333000000,0.00454,5.381,0
,01812,CHENMING PAPER,Paper and Paper Products,5204000000,0.03278,-3.682,0.0034
,01481,SMART GLOBE,Paper and Paper Products,448800000,0.18181,-110,0.00062
,00923,IWS,Paper and Paper Products,110929000,0.17241,-2.875,0.00279
,00731,C&D NEWIN,Paper and Paper Products,224922000,0,-1.747,0
,08451,SUNLIGHT HLDGS,Personal Care,74400000,0,18.6,0
,08281,CH GOLD CLASSIC,Personal Care,129000000,0,16.125,0
,03828,MING FAI INT'L,Personal Care,543354000,0.03846,5.211,0.00092
,01455,FOURACE IND GP,Personal Care,232698000,0.01648,3.64,0.00015
,01338,BAWANG GROUP,Personal Care,151797000,0,9.6,0
,01173,VEEKO INT'L,Personal Care,118346000,0,23.5,0
,01112,H&H INTL HLDG,Personal Care,6146000000,0.03987,9.568,0.00064
,01044,HENGAN INT'L,Personal Care,27775000000,0.02057,8.988,0.00231
,00653,BONJOUR HOLD,Personal Care,223453000,0.13636,4.273,0.00259
,00399,INNOVATIVE PHAR,Personal Care,425629000,0.10526,-1.727,0.00406
,00223,ELIFE HLDGS,Personal Care,310797000,0.24691,-14.474,0.0164
,86618,JD HEALTH-R,Pharmaceutical distribution,70168000000,0,32.738,0
,09886,DINGDANG HEALTH,Pharmaceutical distribution,1677000000,0.08148,-6.72,0.01258
,09885,YSB,Pharmaceutical distribution,5223000000,0.03414,-1.484,0.00031
,06618,JD HEALTH,Pharmaceutical distribution,74633000000,0.02114,31.579,0.00152
,06108,NEW RAY MEDIC,Pharmaceutical distribution,85264000,0.03846,-3.923,0.00044
,03390,TYCOON GROUP,Pharmaceutical distribution,3080000000,0.01554,10.349,0.00052
,02607,SH PHARMA,Pharmaceutical distribution,43700000000,0.02321,10.508,0.00448
,02289,CHARMACY PHAR,Pharmaceutical distribution,928800000,0.07058,16.381,0.00069
,02211,UNI HEALTH,Pharmaceutical distribution,50734000,0,-0.444,0.00029
,02031,AUSUPREME,Pharmaceutical distribution,188214000,0.09876,247,0.00066
,01345,SH PIONEER HLDG,Pharmaceutical distribution,2389000000,0,14.844,0
,01110,KINGWORLD,Pharmaceutical distribution,354825000,0.01724,8.382,0.00143
,01099,SINOPHARM,Pharmaceutical distribution,68342000000,0.02934,6.842,0.00434
,00574,PASHUN INT'L,Pharmaceutical distribution,78175000,0.17391,26.5,0.00014
,00314,SIPAI HEALTH,Pharmaceutical distribution,4720000000,0.047,-16.73,0.00112
,00241,ALI HEALTH,Pharmaceutical distribution,56321000000,0.03438,57.377,0.00161
,09989,HEPALINK,Pharmaceuticals,4959000000,0.0178,-5.739,0.00067
,09939,KINTOR PHARMA-B,Pharmaceuticals,492250000,0.04424,-0.42,0.00095
,08329,NEP INTERLONG,Pharmaceuticals,241632000,0.04166,9,0.00028
,08225,C HEALTH GP,Pharmaceuticals,79628000,0.54,-1.25,0.0143
,06996,ANTENGENE-B,Pharmaceuticals,553409000,0.02439,-0.863,0.00028
,06896,GOLDEN THROAT,Pharmaceuticals,2418000000,0.00611,8.767,0.00032
,06893,HINSANG GROUP,Pharmaceuticals,305703000,0,-6.222,0
,06833,SINCO PHARMA,Pharmaceuticals,491960000,0.04897,10.522,0.00016
,06821,ASYMCHEM,Pharmaceuticals,18603000000,0.01186,7.431,0.00328
,06660,AIM VACCINE,Pharmaceuticals,8695000000,0.04353,-6.059,0.0004
,06622,ZHAOKE OPHTH-B,Pharmaceuticals,770056000,0.04316,-1.812,0.00245
,06600,SCICLONE PHARMA,Pharmaceuticals,11799000000,0,9.532,0
,03933,UNITED LAB,Pharmaceuticals,15844000000,0.0254,5.314,0.00198
,03759,PHARMARON,Pharmaceuticals,16462000000,0.02944,9.322,0.01034
,03737,ZHONGZHIPHARM,Pharmaceuticals,1028000000,0.00833,5.721,0.00018
,03692,HANSOH PHARMA,Pharmaceuticals,96870000000,0.02533,26.798,0.00091
,03332,SINOLIFE UTD,Pharmaceuticals,586705000,0.10447,10.164,0.00005
,03320,CHINARES PHARMA,Pharmaceuticals,36753000000,0.02525,8.641,0.00118
,02633,JACOBSON PHARMA,Pharmaceuticals,1280000000,0.03125,4.812,0.00066
,02511,HIGHTIDE-B,Pharmaceuticals,1848000000,0.13315,-1.783,0.00278
,02348,DAWNRAYS PHARMA,Pharmaceuticals,1770000000,0.01652,4.917,0
,02196,FOSUN PHARMA,Pharmaceuticals,35543000000,0.02089,13.434,0.00579
,02186,LUYE PHARMA,Pharmaceuticals,10683000000,0.04195,18.205,0.00246
,02096,SIMCERE PHARMA,Pharmaceuticals,14423000000,0.01386,18.29,0.00095
,02005,SSY GROUP,Pharmaceuticals,13360000000,0.0326,10.135,0.00144
,01889,SANAI HEALTH GP,Pharmaceuticals,76449000,0.0909,4,0.00197
,01801,INNOVENT BIO,Pharmaceuticals,59911000000,0.03633,-52.798,0.00368
,01763,CIRC,Pharmaceuticals,3269000000,0.00587,7.984,0.00018
,01681,CONSUN PHARMA,Pharmaceuticals,4602000000,0.03041,5.317,0.00178
,01558,HEC CJ PHARM,Pharmaceuticals,7946000000,0.0242,3.613,0.00195
,01530,3SBIO,Pharmaceuticals,14784000000,0.01642,8.647,0.00265
,01513,LIVZON PHARMA,Pharmaceuticals,24710000000,0.02452,11.461,0.00123
,01498,PURAPHARM,Pharmaceuticals,292964000,0,-2.761,0
,01312,KONTA CHINA,Pharmaceuticals,201189000,0.11428,-7.2,0.00001
,01177,SINO BIOPHARM,Pharmaceuticals,48857000000,0.03717,18.978,0.00526
,01093,CSPC PHARMA,Pharmaceuticals,75421000000,0.02329,11.633,0.00462
,01061,ESSEX BIO-TECH,Pharmaceuticals,1407000000,0.03265,5.113,0.00033
,01011,NT PHARMA,Pharmaceuticals,73945000,0.15384,-0.467,0.01205
,00950,LEE'S PHARM,Pharmaceuticals,706602000,0.04166,42.857,0.00008
,00932,SHUNTEN INTL,Pharmaceuticals,108776000,0,2.692,0.00001
,00911,QIANHAI HEALTH,Pharmaceuticals,47445000,0,-0.9,0.00018
,00867,CMS,Pharmaceuticals,16930000000,0.02995,6.39,0.0051
,00858,EXTRAWELL PHAR,Pharmaceuticals,93210000,0,0.722,0.00043
,00775,CKLIFE SCIENCES,Pharmaceuticals,3220000000,0.04477,167.5,0.00028
,00719,SHANDONG XINHUA,Pharmaceuticals,3774000000,0.01636,6.887,0.00226
,00690,UNI-BIO GROUP,Pharmaceuticals,412960000,0.12698,5.583,0.00088
,00575,REGENT PACIFIC,Pharmaceuticals,139319000,0,-0.712,0
,00512,GRANDPHARMA,Pharmaceuticals,16931000000,0.01467,9,0.00134
,00460,SIHUAN PHARM,Pharmaceuticals,5131000000,0.05555,-91.667,0.00206
,00455,TIANDA PHARMA,Pharmaceuticals,548260000,0,-23.182,0
,00239,PAK FAH YEOW,Pharmaceuticals,779100000,0,7.418,0.00008
,00013,HUTCHMED,Pharmaceuticals,24570000000,0.05615,31.195,0.00473
,02419,DEKON AGR,Poultry and Meat,21271000000,0.07205,-10.86,0.00058
,01610,COFCO JOYCOME,Poultry and Meat,8018000000,0.02824,-53.03,0.00317
,01340,HUISHENG INTL,Poultry and Meat,40605000,0.1,-0.254,0.00046
,01203,GUANGNAN (HOLD),Poultry and Meat,508252000,0,7.671,0
,01068,YURUN FOOD,Poultry and Meat,273413000,0.04666,-1.852,0.00022
,08659,YIK WO INTL,Printing and Packaging,568847000,0,18.537,0
,08481,SHENGLONG INTL,Printing and Packaging,247500000,0,7.857,0.00001
,08450,EDICO HOLDINGS,Printing and Packaging,51000000,0,-6.375,0.0001
,08448,UNI PRINTSHOP,Printing and Packaging,33433000,0,-1.634,0
,08416,HM INTL HLDGS,Printing and Packaging,59420000,0,9.4,0
,08391,CORNERSTONE TEC,Printing and Packaging,480050000,0,-3.869,0.00018
,08291,WAN CHENG METAL,Printing and Packaging,16000000,0.1,-0.538,0.0001
,06898,CHINA ALUMCAN,Printing and Packaging,679540000,0.06666,31.429,0.00126
,03626,HSSP INTL,Printing and Packaging,53360000,0,-2.057,0
,02439,CH TREASURES NM,Printing and Packaging,300000000,0.01666,3.226,0.00042
,02372,WEILI HOLDINGS,Printing and Packaging,224000000,0.03571,-70,0.00138
,01975,SUN HING PRINT,Printing and Packaging,165600000,0,2.143,0.00006
,01884,EPRINT GROUP,Printing and Packaging,89100000,0.16201,-6.231,0.02362
,01841,A.PLUS GROUP,Printing and Packaging,84000000,0,4.2,0
,01820,PM PACKAGING,Printing and Packaging,1897000000,0,76.951,0.00003
,01689,HUAXIHOLDINGS,Printing and Packaging,561144000,0.15714,-13.559,0.00095
,01631,REF HOLDINGS,Printing and Packaging,66560000,0.07692,5.652,0.00013
,01629,CHAMP ALLI INTL,Printing and Packaging,87375000,0,4.571,0
,01626,JIA YAO HLDGS,Printing and Packaging,1878000000,0.0495,17.104,0.00101
,01540,LEFTFIELD PRINT,Printing and Packaging,249336000,0,7.463,0
,01451,MS GROUP HLDGS,Printing and Packaging,202000000,0,12.469,0
,01433,CIRTEK HLDGS,Printing and Packaging,80000000,0.025,-3.077,0.00001
,01412,Q P GROUP,Printing and Packaging,542640000,0.0808,6.755,0.00011
,01332,TOUYUN BIOTECH,Printing and Packaging,505071000,0,-1.875,0.00003
,01239,TEAMWAY INTL GP,Printing and Packaging,29987000,0,-0.398,0.00027
,01127,LION ROCK GROUP,Printing and Packaging,1101000000,0,5.934,0.00003
,01008,LITU HOLDINGS,Printing and Packaging,197553000,0,-1.2,0
,00906,COFCO PACKAGING,Printing and Packaging,7850000000,0.00424,14.968,0.0007
,00794,COME SURE GROUP,Printing and Packaging,63568000,0,-0.946,0
,00468,GAPACK,Printing and Packaging,3405000000,0.00414,12.604,0.00064
,00450,HUNG HING PRINT,Printing and Packaging,998651000,0,7.383,0
,00403,STARLITE HOLD,Printing and Packaging,92617000,0.03626,14.231,0.01083
,00252,SE ASIA PPT,Printing and Packaging,631176000,0,21.538,0
,00055,NEWAY GROUP,Printing and Packaging,52699000,0.03636,-0.642,0.00013
,08348,BINHAI TEDA,Procurement and Supply Chain Management,103813000,0,3.151,0
,08310,DAFENG PORT,Procurement and Supply Chain Management,431480000,0,7.976,0
,08203,KAISUN HOLDINGS,Procurement and Supply Chain Management,227532000,0,-7.091,0
,08156,SINOPHARM TECH,Procurement and Supply Chain Management,17635000,0,-1.655,0
,08079,WISDOMCOME GP,Procurement and Supply Chain Management,17115000,0,-0.317,0.00039
,08047,CHINA OCEAN GP,Procurement and Supply Chain Management,233760000,0,-5.5,0.00026
,06083,WORLD-LINK LOG,Procurement and Supply Chain Management,140516000,0,7,0
,02668,PAK TAK INT'L,Procurement and Supply Chain Management,2200000000,0.11,-10.93,0.00087
,02618,JD LOGISTICS,Procurement and Supply Chain Management,55229000000,0.02125,80.971,0.00086
,02505,EDA GROUP HLDGS,Procurement and Supply Chain Management,1760000000,0.13829,22.989,0.00494
,02418,DEEWIN,Procurement and Supply Chain Management,3599000000,0,21.711,0
,02098,ZALL SMARTCOM,Procurement and Supply Chain Management,5580000000,0.06818,90,0.00012
,00915,DAOHE GLOBAL,Procurement and Supply Chain Management,113219000,0,7.5,0
,00517,COSCO SHIP INTL,Procurement and Supply Chain Management,5600000000,0.02583,9.432,0.00109
,00377,CHINA HUAJUN GP,Procurement and Supply Chain Management,80621000,0,-0.027,0
,09983,CC NEW LIFE,Property Services and Management,1912000000,0.03448,-3.018,0.00003
,09979,GREENTOWN MGMT,Property Services and Management,11939000000,0.03523,11.103,0.00357
,09978,FINELAND LIVING,Property Services and Management,36000000,0,-0.539,0
,09928,TIMES NEIGHBOR,Property Services and Management,542120000,0.10714,-2.434,0.00031
,09916,XINGYE WULIAN,Property Services and Management,236000000,0,5.315,0
,09909,POWERLONG CM,Property Services and Management,1774000000,0.0346,3.552,0.00094
,09666,JINKE SERVICES,Property Services and Management,5302000000,0.02709,-5.054,0.00143
,08271,GDC,Property Services and Management,111245000,0.11392,-6.167,0.00001
,08181,SHISHI SERVICES,Property Services and Management,72255000,0,-2.462,0
,06989,EXCELLENCE CM,Property Services and Management,1720000000,0.05442,5.146,0.00135
,06958,ZHENRO SERVICES,Property Services and Management,231363000,0,-2.593,0
,06677,SINO-OCEAN SERV,Property Services and Management,574240000,0.03061,12.436,0.00056
,06668,E-STAR CM,Property Services and Management,1258000000,0.01626,6.667,0.00015
,06666,EVERG SERVICES,Property Services and Management,8000000000,0.17142,4.713,0.00889
,06626,YUEXIU SERVICES,Property Services and Management,4870000000,0.03405,9.065,0.0005
,06098,CG SERVICES,Property Services and Management,16916000000,0.01992,52.165,0.0054
,06093,HEVOL SERVICES,Property Services and Management,828800000,0.1208,9.61,0.0002
,06049,POLY PPT SER,Property Services and Management,16600000000,0.03758,10.901,0.01194
,03913,KWG LIVING,Property Services and Management,779956000,0.02564,22.647,0.00019
,03662,STARJOY W&T,Property Services and Management,413963000,0.01724,2.385,0.00011
,03658,NEW HOPE SERV,Property Services and Management,1303000000,0.01807,5.498,0.00003
,03319,A-LIVING,Property Services and Management,4118000000,0.0305,8.101,0.00701
,03316,BINJIANG SER,Property Services and Management,4555000000,0.0216,8.383,0.00029
,02869,GREENTOWN SER,Property Services and Management,11136000000,0.02571,16.682,0.00096
,02669,CHINA OVS PPT,Property Services and Management,16124000000,0.042,10.887,0.00138
,02602,ONEWO,Property Services and Management,27510000000,0.08225,12.752,0.00029
,02529,HOLLWIN URBAN,Property Services and Management,473600000,0.01006,6.116,0.00445
,02455,RUNHUA SERVICE,Property Services and Management,210000000,0,4.575,0
,02376,LUSHANGSERVICES,Property Services and Management,208010000,0,4.785,0
,02352,DOWELL SERVICE,Property Services and Management,366239000,0,17.522,0
,02310,TIMES UNI GP,Property Services and Management,53550000,0.15094,-6.125,0.00016
,02271,ZHONGAN SERVICE,Property Services and Management,553633000,0.41121,10.19,0.01988
,02270,DESUN SERVICES,Property Services and Management,725703000,0.00862,16.714,0.00001
,02215,DEXIN SER GROUP,Property Services and Management,1593000000,0,23.288,0
,02210,BEIJING JIAYE,Property Services and Management,652669000,0,5.205,0.00009
,02207,RONSHINE SERV,Property Services and Management,406483000,0.02469,34.783,0.00009
,02205,KANGQIAO SER,Property Services and Management,490000000,0,11.475,0
,02168,KAISA PROSPER,Property Services and Management,343665000,0.02293,-0.692,0.00036
,02165,LING YUE SER GP,Property Services and Management,414243000,0.04137,3.69,0.00084
,02156,C&D PROPERTY,Property Services and Management,4408000000,0.03503,8.552,0.00028
,02152,SUXIN SERVICES,Property Services and Management,646700000,0,7.872,0
,02146,ROISERV,Property Services and Management,533920000,0,3.827,0
,02107,FIRST SERVICE,Property Services and Management,455040000,0,7.2,0
,02080,AUX INTL,Property Services and Management,93667000,0,4.318,0.00001
,01995,ES SERVICES,Property Services and Management,2816000000,0.03086,5.876,0.00139
,01971,RSUN SER,Property Services and Management,236550000,0,19.655,0
,01965,LANDSEA LIFE,Property Services and Management,87082000,0,-0.587,0.00008
,01941,YE XING GROUP,Property Services and Management,75793000,0.02688,-4.921,0.00005
,01922,YINCHENG LS,Property Services and Management,357984000,0,2.774,0
,01895,XINYUAN PM,Property Services and Management,195788000,0.08108,6.273,0.00069
,01778,COLOUR LIFE,Property Services and Management,294530000,0.07653,11.647,0.00017
,01755,S-ENJOY SERVICE,Property Services and Management,2762000000,0.04037,5.621,0.00027
,01538,ZHONG AO HOME,Property Services and Management,299093000,0,3.398,0
,01516,SUNAC SERVICES,Property Services and Management,5808000000,0.02105,-12.102,0.00212
,01502,FIN STREET PPT,Property Services and Management,870255000,0.08444,6.164,0.00029
,01417,RIVERINE CHINA,Property Services and Management,125550000,0,-1.527,0
,01209,CHINA RES MIXC,Property Services and Management,60258000000,0.03888,18.644,0.00182
,00982,HUAFA PPT SER,Property Services and Management,2716000000,0.03703,10,0.00921
,00873,SHIMAO SERVICES,Property Services and Management,1975000000,0.03703,6.557,0.00042
,00816,JINMAO SERVICES,Property Services and Management,2360000000,0.03053,6.335,0.00009
,00798,CEOVU,Property Services and Management,2254000000,0.05,4.054,0
,00606,SCE CM,Property Services and Management,512775000,0.0566,1.803,0.00016
,00565,ART GROUP HOLD,Property Services and Management,666824000,0.34117,-0.976,0.00041
