JK,Code,Name,Market type,Industry,Market cap.
,039830,AURORA,KOSDAQ,Other Services,74479198800
,123570,EMNET,KOSDAQ,Other Services,74179339740
,038870,EcoBio Holdings,KOSDAQ,Other Services,73438332760
,352770,Clinomics,KOSDAQ,Other Services,72700883926
,037350,SUNGDO ENG,KOSDAQ,Other Services,71084650000
,168330,NaturalendoTech,KOSDAQ,Other Services,70972201500
,072990,HCT,KOSDAQ,Other Services,69229739500
,187660,ADM Korea,KOSDAQ,Other Services,62124131250
,273060,Wise birds,KOSDAQ,Other Services,61812987950
,057030,YBM NET,KOSDAQ,Other Services,61580431175
,389030,GENINUS,KOSDAQ,Other Services,59597338860
,245620,EDGC,KOSDAQ,Other Services,57474989665
,133750,MegaMD,KOSDAQ,Other Services,55825878645
,109820,GENEMATRIX,KOSDAQ,Other Services,51188036400
,187220,Dt&C,KOSDAQ,Other Services,50301490300
,348080,Quratis,KOSDAQ,Other Services,50034435870
,169330,Embrain,KOSDAQ,Other Services,48015694340
,291650,Aptamer Sciences,KOSDAQ,Other Services,47799409380
,127120,DNALINK,KOSDAQ,Other Services,47276986680
,221800,U2BIO,KOSDAQ,Other Services,47180479280
,362990,DREAMINSIGHT,KOSDAQ,Other Services,46507344120
,199730,BioInfra,KOSDAQ,Other Services,46114199160
,354200,NGeneBio,KOSDAQ,Other Services,40987741860
,299660,Cellid,KOSDAQ,Other Services,36115903935
,246250,SLSBio,KOSDAQ,Other Services,35953172555
,001000,SillaTextile,KOSDAQ,Other Services,31512246920
,050090,BK Holdings,KOSDAQ,Other Services,19863873940
,227100,QTON,KOSDAQ,Other Services,19710531798
,215380,WOOJUNG BIO,KOSDAQ,Other Services,16980609321
,002310,AsiaPaprMfg,KOSPI,Paper & Wood,385129586000
,213500,HANSOLPAPER,KOSPI,Paper & Wood,270374543360
,016590,ShindaeyangPapr,KOSPI,Paper & Wood,234533312400
,027970,Hankuk Paper,KOSPI,Paper & Wood,222698715527
,009580,Moorim P&P,KOSPI,Paper & Wood,197707587080
,011280,Tailim Pkg,KOSPI,Paper & Wood,187281711300
,001020,PaperCorea,KOSPI,Paper & Wood,147192199851
,014160,DaeyoungPkg,KOSPI,Paper & Wood,128881118761
,012690,Monalisa,KOSPI,Paper & Wood,125805117200
,002200,KorExptPkgInd,KOSPI,Paper & Wood,104600000000
,004540,KleanNara,KOSPI,Paper & Wood,92356918640
,009200,MOORIM PAPER,KOSPI,Paper & Wood,91748528550
,006740,YoungpoongPaprMfg,KOSPI,Paper & Wood,74324954652
,009770,SAMJUNGPULP,KOSPI,Paper & Wood,67499217000
,025750,HomeDeco,KOSPI,Paper & Wood,62276860177
,008250,EagonInd,KOSPI,Paper & Wood,59801387100
,446070,UNID btplus,KOSPI,Paper & Wood,54329420800
,009460,HanchangPaper,KOSPI,Paper & Wood,48629001090
,002820,SUN&L,KOSPI,Paper & Wood,35932768650
,004545,KleanNara(1P),KOSPI,Paper & Wood,5323966400
,078130,KUK-IL PAPER,KOSDAQ,Paper n Wood Products,901924696800
,025900,DONGWHA ENTERPRISE,KOSDAQ,Paper n Wood Products,879605496000
,006580,DaeyangPaper,KOSDAQ,Paper n Wood Products,155730000000
,023600,SAMBO CORR,KOSDAQ,Paper n Wood Products,152806500000
,203690,Sphere Power,KOSDAQ,Paper n Wood Products,91605053790
,017650,DaelimPaper,KOSDAQ,Paper n Wood Products,71100000000
,037230,HKPAK,KOSDAQ,Paper n Wood Products,63325694875
,014970,Samryoong,KOSDAQ,Paper n Wood Products,63071250000
,016100,LEADERS COSMETICS,KOSDAQ,Paper n Wood Products,61027356330
,039020,EAGON HOLDINGS,KOSDAQ,Paper n Wood Products,51154365885
,001810,M.S,KOSDAQ,Paper n Wood Products,40201700000
,028300,HLB,KOSDAQ,Pharmaceuticals,8151666177200
,068760,Celltrionph,KOSDAQ,Pharmaceuticals,3885127390200
,000250,SCD,KOSDAQ,Pharmaceuticals,2885269056000
,145020,Hugel,KOSDAQ,Pharmaceuticals,2655070132000
,237690,ST Pharm,KOSDAQ,Pharmaceuticals,1792712256000
,214450,PharmaResearch,KOSDAQ,Pharmaceuticals,1372436431400
,039200,OCT Inc.,KOSDAQ,Pharmaceuticals,1255700543250
,214370,Caregen,KOSDAQ,Pharmaceuticals,1246188000000
,096530,SEEGENE,KOSDAQ,Pharmaceuticals,1075855476400
,298380,ABL Bio,KOSDAQ,Pharmaceuticals,1048846604100
,950160,Kolon TissueGene,KOSDAQ,Pharmaceuticals,1036139319000
,195940,HK inno.N,KOSDAQ,Pharmaceuticals,1012793603250
,086900,MedyTox,KOSDAQ,Pharmaceuticals,959752355500
,067630,HLBLS,KOSDAQ,Pharmaceuticals,943029566520
,085660,CHA Biotech,KOSDAQ,Pharmaceuticals,912293976600
,086450,DongKook Pharm,KOSDAQ,Pharmaceuticals,816285600000
,087010,PEPTRON,KOSDAQ,Pharmaceuticals,765354817500
,310210,VRNI,KOSDAQ,Pharmaceuticals,754770551250
,064550,BIONEER,KOSDAQ,Pharmaceuticals,734302778950
,007390,NATURECELL,KOSDAQ,Pharmaceuticals,692897284800
,340570,T&L,KOSDAQ,Pharmaceuticals,555142400000
,290650,L&C BIO,KOSDAQ,Pharmaceuticals,501336091100
,304360,S.Biomedics,KOSDAQ,Pharmaceuticals,481079899600
,206650,EuBio,KOSDAQ,Pharmaceuticals,467363972670
,200130,KBH,KOSDAQ,Pharmaceuticals,466530749880
,166480,CORESTEMCHEMON,KOSDAQ,Pharmaceuticals,454926003840
,053030,Binex,KOSDAQ,Pharmaceuticals,439572904320
,206640,Boditech,KOSDAQ,Pharmaceuticals,394104476800
,243070,Huons,KOSDAQ,Pharmaceuticals,392933012000
,200670,Humedix,KOSDAQ,Pharmaceuticals,388555578000
,256840,BNC,KOSDAQ,Pharmaceuticals,368764565490
,084110,Huons Global,KOSDAQ,Pharmaceuticals,314275150800
,220100,Futurechem,KOSDAQ,Pharmaceuticals,309430170000
,216080,JETEMA,KOSDAQ,Pharmaceuticals,303598903000
,041960,KOMIPHARM,KOSDAQ,Pharmaceuticals,302187105920
,058820,CMG Pharmaceutical,KOSDAQ,Pharmaceuticals,297229402160
,099430,BioPlus,KOSDAQ,Pharmaceuticals,294868097760
,174900,AbClon,KOSDAQ,Pharmaceuticals,277320472020
,307750,KUKJEON,KOSDAQ,Pharmaceuticals,263992667220
,334970,Prestige Biologics,KOSDAQ,Pharmaceuticals,258306169800
,102940,KLS,KOSDAQ,Pharmaceuticals,251071832000
,950130,Access Bio,KOSDAQ,Pharmaceuticals,245105808780
,086890,ISU ABXIS,KOSDAQ,Pharmaceuticals,241680867200
,205470,HUMASIS,KOSDAQ,Pharmaceuticals,228864390921
,078160,MEDIPOST,KOSDAQ,Pharmaceuticals,226863914550
,032300,KOREA PHARMA,KOSDAQ,Pharmaceuticals,205373179830
,011040,KDPharm,KOSDAQ,Pharmaceuticals,202458480280
,006620,DongKoo Bio & Pharma,KOSDAQ,Pharmaceuticals,195839144960
,048530,iNtRON Bio,KOSDAQ,Pharmaceuticals,195342358640
